path_uid,from_node,to_node,path_id,step_index,edge_id,from_node_on_edge,to_node_on_edge,offset_start,offset_end,travel_time,capacity,edge_type,lockable
IN1__CHG2__path_2,IN1,CHG2,path_2,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN1__CHG2__path_2,IN1,CHG2,path_2,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN1__CHG2__path_2,IN1,CHG2,path_2,6,e27,P7,CHG2,12.0,14.0,2.0,1,normal,0
IN1__CHG2__path_3,IN1,CHG2,path_3,0,e01,IN1,J1,0.0,2.0,2.0,2,normal,0
IN1__CHG2__path_3,IN1,CHG2,path_3,1,e05,J1,P1,2.0,4.0,2.0,2,normal,0
IN1__CHG2__path_3,IN1,CHG2,path_3,2,e08,P1,P2,4.0,6.0,2.0,2,normal,0
IN1__CHG2__path_3,IN1,CHG2,path_3,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN1__CHG2__path_3,IN1,CHG2,path_3,4,e13,P5,P4,8.0,10.0,2.0,1,narrow,0
IN1__CHG2__path_3,IN1,CHG2,path_3,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN1__CHG2__path_3,IN1,CHG2,path_3,6,e27,P7,CHG2,12.0,14.0,2.0,1,normal,0
IN2__IN1__path_1,IN2,IN1,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__IN1__path_1,IN2,IN1,path_1,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__IN1__path_1,IN2,IN1,path_1,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__IN1__path_1,IN2,IN1,path_1,3,e01,J1,IN1,6.0,8.0,2.0,2,normal,0
IN2__IN1__path_2,IN2,IN1,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__IN1__path_2,IN2,IN1,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__IN1__path_2,IN2,IN1,path_2,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__IN1__path_2,IN2,IN1,path_2,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__IN1__path_2,IN2,IN1,path_2,4,e05,P1,J1,8.0,10.0,2.0,2,normal,0
IN2__IN1__path_2,IN2,IN1,path_2,5,e01,J1,IN1,10.0,12.0,2.0,2,normal,0
IN2__IN1__path_3,IN2,IN1,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__IN1__path_3,IN2,IN1,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__IN1__path_3,IN2,IN1,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__IN1__path_3,IN2,IN1,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__IN1__path_3,IN2,IN1,path_3,4,e05,P1,J1,8.0,10.0,2.0,2,normal,0
IN2__IN1__path_3,IN2,IN1,path_3,5,e01,J1,IN1,10.0,12.0,2.0,2,normal,0
IN2__P1__path_1,IN2,P1,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P1__path_1,IN2,P1,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P1__path_1,IN2,P1,path_1,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P1__path_1,IN2,P1,path_1,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__P1__path_2,IN2,P1,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P1__path_2,IN2,P1,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P1__path_2,IN2,P1,path_2,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__P1__path_2,IN2,P1,path_2,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__P1__path_3,IN2,P1,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P1__path_3,IN2,P1,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P1__path_3,IN2,P1,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P1__path_3,IN2,P1,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__P2__path_1,IN2,P2,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P2__path_1,IN2,P2,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P2__path_1,IN2,P2,path_1,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P2__path_2,IN2,P2,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P2__path_2,IN2,P2,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P2__path_2,IN2,P2,path_2,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P2__path_3,IN2,P2,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P2__path_3,IN2,P2,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P2__path_3,IN2,P2,path_3,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__P2__path_3,IN2,P2,path_3,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__P2__path_3,IN2,P2,path_3,4,e08,P1,P2,8.0,10.0,2.0,2,normal,0
IN2__P3__path_1,IN2,P3,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P3__path_1,IN2,P3,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P3__path_2,IN2,P3,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P3__path_2,IN2,P3,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P3__path_2,IN2,P3,path_2,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P3__path_2,IN2,P3,path_2,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
IN2__P3__path_3,IN2,P3,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P3__path_3,IN2,P3,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P3__path_3,IN2,P3,path_3,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__P3__path_3,IN2,P3,path_3,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__P3__path_3,IN2,P3,path_3,4,e08,P1,P2,8.0,10.0,2.0,2,normal,0
IN2__P3__path_3,IN2,P3,path_3,5,e09,P2,P3,10.0,12.0,2.0,2,normal,0
IN2__P4__path_1,IN2,P4,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P4__path_1,IN2,P4,path_1,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P4__path_1,IN2,P4,path_1,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__P4__path_1,IN2,P4,path_1,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__P4__path_1,IN2,P4,path_1,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__P4__path_2,IN2,P4,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P4__path_2,IN2,P4,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P4__path_2,IN2,P4,path_2,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P4__path_2,IN2,P4,path_2,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__P4__path_2,IN2,P4,path_2,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__P4__path_3,IN2,P4,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P4__path_3,IN2,P4,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P4__path_3,IN2,P4,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P4__path_3,IN2,P4,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__P4__path_3,IN2,P4,path_3,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__P5__path_1,IN2,P5,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P5__path_1,IN2,P5,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P5__path_1,IN2,P5,path_1,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P5__path_1,IN2,P5,path_1,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__P5__path_2,IN2,P5,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P5__path_2,IN2,P5,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P5__path_2,IN2,P5,path_2,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__P5__path_2,IN2,P5,path_2,3,e14,P6,P5,6.0,8.0,2.0,1,narrow,0
IN2__P5__path_3,IN2,P5,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P5__path_3,IN2,P5,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P5__path_3,IN2,P5,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P5__path_3,IN2,P5,path_3,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__P6__path_1,IN2,P6,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P6__path_1,IN2,P6,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P6__path_1,IN2,P6,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__P6__path_2,IN2,P6,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P6__path_2,IN2,P6,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P6__path_2,IN2,P6,path_2,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P6__path_2,IN2,P6,path_2,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__P6__path_2,IN2,P6,path_2,4,e14,P5,P6,8.0,10.0,2.0,1,narrow,0
IN2__P6__path_3,IN2,P6,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P6__path_3,IN2,P6,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P6__path_3,IN2,P6,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P6__path_3,IN2,P6,path_3,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
IN2__P6__path_3,IN2,P6,path_3,4,e12,P3,P6,8.0,10.0,2.0,1,narrow,0
IN2__P7__path_1,IN2,P7,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P7__path_1,IN2,P7,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P7__path_1,IN2,P7,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__P7__path_1,IN2,P7,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__P7__path_1,IN2,P7,path_1,4,e19,P9,P8,8.0,10.0,2.0,2,normal,0
IN2__P7__path_1,IN2,P7,path_1,5,e18,P8,P7,10.0,12.0,2.0,2,normal,0
IN2__P7__path_2,IN2,P7,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P7__path_2,IN2,P7,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P7__path_2,IN2,P7,path_2,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__P7__path_2,IN2,P7,path_2,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__P7__path_2,IN2,P7,path_2,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__P7__path_2,IN2,P7,path_2,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__P7__path_3,IN2,P7,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P7__path_3,IN2,P7,path_3,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P7__path_3,IN2,P7,path_3,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P7__path_3,IN2,P7,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__P7__path_3,IN2,P7,path_3,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__P7__path_3,IN2,P7,path_3,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__P8__path_1,IN2,P8,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P8__path_1,IN2,P8,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P8__path_1,IN2,P8,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__P8__path_1,IN2,P8,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__P8__path_1,IN2,P8,path_1,4,e19,P9,P8,8.0,10.0,2.0,2,normal,0
IN2__P8__path_2,IN2,P8,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P8__path_2,IN2,P8,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P8__path_2,IN2,P8,path_2,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__P8__path_2,IN2,P8,path_2,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__P8__path_2,IN2,P8,path_2,4,e23,P9,SORT2,8.0,11.0,3.0,2,normal,0
IN2__P8__path_2,IN2,P8,path_2,5,e22,SORT2,P8,11.0,14.0,3.0,2,normal,0
IN2__P8__path_3,IN2,P8,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P8__path_3,IN2,P8,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P8__path_3,IN2,P8,path_3,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__P8__path_3,IN2,P8,path_3,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__P8__path_3,IN2,P8,path_3,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__P8__path_3,IN2,P8,path_3,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__P8__path_3,IN2,P8,path_3,6,e18,P7,P8,12.0,14.0,2.0,2,normal,0
IN2__P8__path_4,IN2,P8,path_4,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P8__path_4,IN2,P8,path_4,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P8__path_4,IN2,P8,path_4,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P8__path_4,IN2,P8,path_4,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__P8__path_4,IN2,P8,path_4,4,e16,P5,P8,8.0,10.0,2.0,1,dynamic,1
IN2__P9__path_1,IN2,P9,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P9__path_1,IN2,P9,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P9__path_1,IN2,P9,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__P9__path_1,IN2,P9,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__P9__path_2,IN2,P9,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P9__path_2,IN2,P9,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__P9__path_2,IN2,P9,path_2,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__P9__path_2,IN2,P9,path_2,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
IN2__P9__path_2,IN2,P9,path_2,4,e12,P3,P6,8.0,10.0,2.0,1,narrow,0
IN2__P9__path_2,IN2,P9,path_2,5,e17,P6,P9,10.0,12.0,2.0,2,normal,0
IN2__P9__path_3,IN2,P9,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__P9__path_3,IN2,P9,path_3,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__P9__path_3,IN2,P9,path_3,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__P9__path_3,IN2,P9,path_3,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__P9__path_3,IN2,P9,path_3,4,e14,P5,P6,8.0,10.0,2.0,1,narrow,0
IN2__P9__path_3,IN2,P9,path_3,5,e17,P6,P9,10.0,12.0,2.0,2,normal,0
IN2__SORT1__path_1,IN2,SORT1,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT1__path_1,IN2,SORT1,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__SORT1__path_1,IN2,SORT1,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__SORT1__path_1,IN2,SORT1,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__SORT1__path_1,IN2,SORT1,path_1,4,e19,P9,P8,8.0,10.0,2.0,2,normal,0
IN2__SORT1__path_1,IN2,SORT1,path_1,5,e21,P8,SORT1,10.0,13.0,3.0,2,normal,0
IN2__SORT1__path_2,IN2,SORT1,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT1__path_2,IN2,SORT1,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__SORT1__path_2,IN2,SORT1,path_2,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__SORT1__path_2,IN2,SORT1,path_2,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__SORT1__path_2,IN2,SORT1,path_2,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__SORT1__path_2,IN2,SORT1,path_2,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__SORT1__path_2,IN2,SORT1,path_2,6,e20,P7,SORT1,12.0,15.0,3.0,2,normal,0
IN2__SORT1__path_3,IN2,SORT1,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT1__path_3,IN2,SORT1,path_3,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__SORT1__path_3,IN2,SORT1,path_3,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__SORT1__path_3,IN2,SORT1,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__SORT1__path_3,IN2,SORT1,path_3,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__SORT1__path_3,IN2,SORT1,path_3,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__SORT1__path_3,IN2,SORT1,path_3,6,e20,P7,SORT1,12.0,15.0,3.0,2,normal,0
IN2__SORT1__path_4,IN2,SORT1,path_4,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT1__path_4,IN2,SORT1,path_4,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__SORT1__path_4,IN2,SORT1,path_4,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__SORT1__path_4,IN2,SORT1,path_4,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__SORT1__path_4,IN2,SORT1,path_4,4,e16,P5,P8,8.0,10.0,2.0,1,dynamic,1
IN2__SORT1__path_4,IN2,SORT1,path_4,5,e21,P8,SORT1,10.0,13.0,3.0,2,normal,0
IN2__SORT2__path_1,IN2,SORT2,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT2__path_1,IN2,SORT2,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__SORT2__path_1,IN2,SORT2,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__SORT2__path_1,IN2,SORT2,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__SORT2__path_1,IN2,SORT2,path_1,4,e23,P9,SORT2,8.0,11.0,3.0,2,normal,0
IN2__SORT2__path_2,IN2,SORT2,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT2__path_2,IN2,SORT2,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__SORT2__path_2,IN2,SORT2,path_2,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__SORT2__path_2,IN2,SORT2,path_2,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__SORT2__path_2,IN2,SORT2,path_2,4,e19,P9,P8,8.0,10.0,2.0,2,normal,0
IN2__SORT2__path_2,IN2,SORT2,path_2,5,e22,P8,SORT2,10.0,13.0,3.0,2,normal,0
IN2__SORT2__path_3,IN2,SORT2,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__SORT2__path_3,IN2,SORT2,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__SORT2__path_3,IN2,SORT2,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__SORT2__path_3,IN2,SORT2,path_3,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
IN2__SORT2__path_3,IN2,SORT2,path_3,4,e12,P3,P6,8.0,10.0,2.0,1,narrow,0
IN2__SORT2__path_3,IN2,SORT2,path_3,5,e17,P6,P9,10.0,12.0,2.0,2,normal,0
IN2__SORT2__path_3,IN2,SORT2,path_3,6,e23,P9,SORT2,12.0,15.0,3.0,2,normal,0
IN2__OUT1__path_1,IN2,OUT1,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT1__path_1,IN2,OUT1,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__OUT1__path_1,IN2,OUT1,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__OUT1__path_1,IN2,OUT1,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__OUT1__path_1,IN2,OUT1,path_1,4,e19,P9,P8,8.0,10.0,2.0,2,normal,0
IN2__OUT1__path_1,IN2,OUT1,path_1,5,e21,P8,SORT1,10.0,13.0,3.0,2,normal,0
IN2__OUT1__path_1,IN2,OUT1,path_1,6,e24,SORT1,OUT1,13.0,15.0,2.0,1,oneway,0
IN2__OUT1__path_2,IN2,OUT1,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT1__path_2,IN2,OUT1,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__OUT1__path_2,IN2,OUT1,path_2,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
IN2__OUT1__path_2,IN2,OUT1,path_2,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
IN2__OUT1__path_2,IN2,OUT1,path_2,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__OUT1__path_2,IN2,OUT1,path_2,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__OUT1__path_2,IN2,OUT1,path_2,6,e20,P7,SORT1,12.0,15.0,3.0,2,normal,0
IN2__OUT1__path_2,IN2,OUT1,path_2,7,e24,SORT1,OUT1,15.0,17.0,2.0,1,oneway,0
IN2__OUT1__path_3,IN2,OUT1,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT1__path_3,IN2,OUT1,path_3,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__OUT1__path_3,IN2,OUT1,path_3,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
IN2__OUT1__path_3,IN2,OUT1,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
IN2__OUT1__path_3,IN2,OUT1,path_3,4,e10,P1,P4,8.0,10.0,2.0,1,narrow,0
IN2__OUT1__path_3,IN2,OUT1,path_3,5,e15,P4,P7,10.0,12.0,2.0,2,normal,0
IN2__OUT1__path_3,IN2,OUT1,path_3,6,e20,P7,SORT1,12.0,15.0,3.0,2,normal,0
IN2__OUT1__path_3,IN2,OUT1,path_3,7,e24,SORT1,OUT1,15.0,17.0,2.0,1,oneway,0
IN2__OUT1__path_4,IN2,OUT1,path_4,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT1__path_4,IN2,OUT1,path_4,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__OUT1__path_4,IN2,OUT1,path_4,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__OUT1__path_4,IN2,OUT1,path_4,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
IN2__OUT1__path_4,IN2,OUT1,path_4,4,e16,P5,P8,8.0,10.0,2.0,1,dynamic,1
IN2__OUT1__path_4,IN2,OUT1,path_4,5,e21,P8,SORT1,10.0,13.0,3.0,2,normal,0
IN2__OUT1__path_4,IN2,OUT1,path_4,6,e24,SORT1,OUT1,13.0,15.0,2.0,1,oneway,0
IN2__OUT2__path_1,IN2,OUT2,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT2__path_1,IN2,OUT2,path_1,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__OUT2__path_1,IN2,OUT2,path_1,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__OUT2__path_1,IN2,OUT2,path_1,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__OUT2__path_1,IN2,OUT2,path_1,4,e23,P9,SORT2,8.0,11.0,3.0,2,normal,0
IN2__OUT2__path_1,IN2,OUT2,path_1,5,e25,SORT2,OUT2,11.0,13.0,2.0,1,oneway,0
IN2__OUT2__path_2,IN2,OUT2,path_2,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT2__path_2,IN2,OUT2,path_2,1,e07,J3,P3,2.0,4.0,2.0,2,normal,0
IN2__OUT2__path_2,IN2,OUT2,path_2,2,e12,P3,P6,4.0,6.0,2.0,1,narrow,0
IN2__OUT2__path_2,IN2,OUT2,path_2,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
IN2__OUT2__path_2,IN2,OUT2,path_2,4,e19,P9,P8,8.0,10.0,2.0,2,normal,0
IN2__OUT2__path_2,IN2,OUT2,path_2,5,e22,P8,SORT2,10.0,13.0,3.0,2,normal,0
IN2__OUT2__path_2,IN2,OUT2,path_2,6,e25,SORT2,OUT2,13.0,15.0,2.0,1,oneway,0
IN2__OUT2__path_3,IN2,OUT2,path_3,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__OUT2__path_3,IN2,OUT2,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
IN2__OUT2__path_3,IN2,OUT2,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
IN2__OUT2__path_3,IN2,OUT2,path_3,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
IN2__OUT2__path_3,IN2,OUT2,path_3,4,e12,P3,P6,8.0,10.0,2.0,1,narrow,0
IN2__OUT2__path_3,IN2,OUT2,path_3,5,e17,P6,P9,10.0,12.0,2.0,2,normal,0
IN2__OUT2__path_3,IN2,OUT2,path_3,6,e23,P9,SORT2,12.0,15.0,3.0,2,normal,0
IN2__OUT2__path_3,IN2,OUT2,path_3,7,e25,SORT2,OUT2,15.0,17.0,2.0,1,oneway,0
IN2__CHG1__path_1,IN2,CHG1,path_1,0,e02,IN2,J3,0.0,2.0,2.0,2,normal,0
IN2__CHG1__path_1,IN2,CHG1,path_1,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
